formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C7H16O4	[M + H]+	C7H17O4+	Fatty acids	0.949	Fatty acyls	0.869	Fatty alcohols	0.929	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Alcohols and polyols	0.924	Secondary alcohols	0.517	Secondary alcohols	0.517	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.112	62	1.035	857337373885707740	857336430743276264	857336430739081959	1656	
1	C2H2IN2O2	[M + H]+	C2H3IN2O2+	Alkaloids	0.423	Histidine alkaloids	0.348	Halogenated fatty acids	0.447	Organoheterocyclic compounds	0.959	Heteroaromatic compounds	0.744					Heteroaromatic compounds	0.744	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organoiodides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.923	63	1.047	857337379862590976	857336430898465516	857336430894271211	1768	
1	C2H6N2O6S2	[M + H]+	C2H7N2O6S2+	Amino acids and Peptides	0.629	Small peptides	0.390	Aminoacids	0.379	Organic acids and derivatives	0.996	Organic sulfonic acids and derivatives	0.662	Organosulfonic acids and derivatives	0.645	Alkanesulfonic acids and derivatives	0.480	Alkanesulfonic acids	0.502	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	218.975	70	1.162	857337378302309867	857336431200455412	857336431196261107	2048	
1	C2H2IN2O2	[M + H]+	C2H3IN2O2+	Alkaloids	0.418	Histidine alkaloids	0.362	Halogenated fatty acids	0.471	Organoheterocyclic compounds	0.956	Heteroaromatic compounds	0.716					Heteroaromatic compounds	0.716	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organoiodides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.923	81	1.348	857337397126346551	857336431653440260	857336431649245955	2190	
1	C2H3NO3Se	[M + H]+	C2H4NO3Se+	Amino acids and Peptides	0.475	Small peptides	0.492	Aminoacids	0.463	Organic acids and derivatives	0.918	Carboxylic acids and derivatives	0.873	Carboxylic acids	0.816			Carboxylic acids	0.816	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Organoselenium compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	163.940	82	1.363	857337399676483405	857336431745714952	857336431745714951	2195	
1	C9H19NO	[M + H]+	C9H20NO+	Alkaloids	0.813	Pseudoalkaloids (transamidation)	0.744	Quinolizidine alkaloids	0.292	Organic oxygen compounds	0.987	Organooxygen compounds	0.848	Alcohols and polyols	0.542			Alcohols and polyols	0.542	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158.154	96	1.600	857337388146341632	857336431930264336	857336431926070031	2348	
1	C6H15NO	[M + H]+	C6H16NO+	Fatty acids	0.808	Pseudoalkaloids (transamidation)	0.075	Sphingoid bases	0.066	Organic oxygen compounds	0.995	Organooxygen compounds	0.990	Ethers	0.923	Dialkyl ethers	0.869	Dialkyl ethers	0.869	Organic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	118.123	103	1.713	857337384824452843	857336432018344724	857336432014150419	2407	
1	C7H13FN2O2	[M + H]+	C7H14FN2O2+	Amino acids and Peptides	0.955	Small peptides	0.984	Aminoacids	0.975	Organic acids and derivatives	0.921	Carboxylic acids and derivatives	0.891	Amino acids, peptides, and analogues	0.823	Amino acids and derivatives	0.823	Alpha amino acids and derivatives	0.530	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Alkyl fluorides; Organofluorides; Carbonyl compounds; Amines; Primary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	177.102	118	1.971	857337391505979171	857336432119008024	857336432114813719	2517	
1	C6H13N	[M + H]+	C6H14N+	Alkaloids	0.963	Pseudoalkaloids (transamidation)	0.713	Acetate-derived alkaloids	0.876	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.951	Tertiary amines	0.487	Trialkylamines	0.502	Organic compounds; Organonitrogen compounds; Dialkylamines; Trialkylamines; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	100.112	169	2.817	857337388351862530	857336432207088412	857336432207088411	2883	
1	C8H8N2	[M + H]+	C8H9N2+	Alkaloids	0.982	Nicotinic acid alkaloids	0.755	Pyridine alkaloids	0.755	Organoheterocyclic compounds	0.984	Benzimidazoles	0.809					Benzimidazoles	0.809	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Benzimidazoles; Azoles; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	133.076	239	3.978	857337389484324633	857336432567798572	857336432567798571	3190	
1	C12H17NO	[M + H]+	C12H18NO+	Alkaloids	0.975	Pseudoalkaloids (transamidation)	0.972	Phenylalanine-derived alkaloids	0.981	Organic oxygen compounds	0.999	Organooxygen compounds	0.994	Carbonyl compounds	0.811	Ketones	0.799	Alkyl-phenylketones	0.875	Organic compounds; Ketones; Alpha-amino ketones; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Phenylpropanes; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	192.138	246	4.097	857337393548605230	857336432647490352	857336432643296047	3265	
1	C10H22O6	[M + H]+	C10H23O6+	Fatty acids	0.810	Fatty acyls	0.540	Fatty alcohols	0.427	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.991	Dialkyl ethers	0.992	Polyethylene glycols	0.980	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	239.149	248	4.138	857337400276268891	857336432727182132	857336432722987827	3272	
1	C9H14N4O	[M + H]+	C9H15N4O+	Alkaloids	0.927	Histidine alkaloids	0.384	Imidazole alkaloids	0.381	Organoheterocyclic compounds	0.997	Azoles	0.859	Imidazoles	0.740	Substituted imidazoles	0.606	N-substituted imidazoles	0.510	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Substituted imidazoles; N-substituted imidazoles; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	195.123	250	4.158	857337406676776814	857336432815262520	857336432815262519	3304	
1	C12H23NO	[M + H]+	C12H24NO+	Fatty acids	0.474	Fatty amides	0.558	Primary amides	0.263	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Cyclohexylamines	0.714			Cyclohexylamines	0.714	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Cyclohexylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	198.185	254	4.240	857337415363180407	857336433041754944	857336433037560639	3334	
1	C8H4O3	[M + H]+	C8H5O3+	Polyketides	0.810	Cyclic polyketides	0.856	Phthalide derivatives	0.732	Organoheterocyclic compounds	0.945	Benzofurans	0.915	Benzofuranones	0.958	Phthalic anhydrides	0.969	Phthalic anhydrides	0.969	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Phthalic anhydrides; Carboxylic acid anhydrides; Benzofuranones; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	149.023	256	4.264	857337423072311725	857336433155001156	857336433155001155	3364	
1	C13H25N5O4	[M + H]+	C13H26N5O4+	Carbohydrates	0.351	Nucleosides	0.483	Purine nucleosides	0.707	Organic acids and derivatives	0.839	Carboxylic acids and derivatives	0.827	Amino acids, peptides, and analogues	0.619	Amino acids and derivatives	0.620	Amino acids and derivatives	0.620	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	316.197	259	4.313	857337426146736797	857336433385687884	857336433381493579	3413	
1	C12H23NO	[M + H]+	C12H24NO+	Fatty acids	0.480	Fatty amides	0.537	Primary amides	0.260	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Cyclohexylamines	0.707			Cyclohexylamines	0.707	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Cyclohexylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	198.185	265	4.415	857337424406100591	857336433721232216	857336433717037911	3450	
1	C9H25N4O4	[M + H]+	C9H26N4O4+	Alkaloids	0.333	Histidine alkaloids	0.483	Imidazole alkaloids	0.488	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Ethers	0.989	Dialkyl ethers	0.990	Dialkyl ethers	0.990	Organic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	254.196	266	4.430	857337431926487955	857336433964501856	857336433964501855	3477	
1	C9H20O5	[M + H3N + H]+	C9H24NO5+	Fatty acids	0.939	Fatty acyls	0.642	Fatty alcohols	0.302	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.998	Dialkyl ethers	0.998	Polyethylene glycols	0.610	Organic compounds; Ethers; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	226.165	266	4.433	857337430110354315	857336434086136676	857336434081942371	3474	
1	C9H20O5	[M + H]+	C9H21O5+	Fatty acids	0.908	Fatty acyls	0.669	Fatty alcohols	0.377	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.997	Dialkyl ethers	0.996	Polyethylene glycols	0.817	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	209.138	266	4.438	857337436531834054	857336434211965800	857336434207771495	3481	
1	C6H12O3	[M + H]+	C6H13O3+	Fatty acids	0.852	Fatty Acids and Conjugates	0.325	Lactones	0.267	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Alcohols and polyols	0.789			Alcohols and polyols	0.789	Organic compounds; Alcohols and polyols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	133.086	267	4.444	857337435583921222	857336434329406316	857336434325212011	3483	
1	C12H26O7	[M + H]+	C12H27O7+	Fatty acids	0.827	Fatty acyls	0.617	Fatty alcohols	0.474	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.992	Dialkyl ethers	0.992	Polyethylene glycols	0.984	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	283.175	270	4.507	857337445054659915	857336434430069616	857336434425875311	3534	
1	C15H29N5O5	[M + H]+	C15H30N5O5+	Carbohydrates	0.479	Small peptides	0.439	Purine nucleosides	0.198	Organoheterocyclic compounds	0.191	Azoles	0.358	Imidazoles	0.467	Substituted imidazoles	0.482	N-substituted imidazoles	0.514	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carbonyl compounds; N-substituted imidazoles; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.223	274	4.573	857337547009833641	857336434660756344	857336434656562039	3603	
1	C8H18O4	[M + H]+	C8H19O4+	Fatty acids	0.989	Fatty acyls	0.821	Fatty alcohols	0.842	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Ethers	0.870	Dialkyl ethers	0.847	Dialkyl ethers	0.847	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.128	278	4.639	857337547769002817	857336434769808252	857336434769808251	3619	
1	C11H21N5	[M + H]+	C11H22N5+	Alkaloids	0.932	Pseudoalkaloids (transamidation)	0.066	Tricyclic guanidine alkaloids	0.091	Organoheterocyclic compounds	0.874	Triazines	0.526	Aminotriazines	0.578	1,3,5-triazine-2,4-diamines	0.511	1,3,5-triazine-2,4-diamines	0.511	Organic compounds; Organoheterocyclic compounds; Triazines; Organonitrogen compounds; Aminotriazines; Amines; Tertiary amines; N-aliphatic s-triazines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; 1,3,5-triazine-2,4-diamines; Chemical entities	224.186	279	4.643	857337548704332615	857336434883054464	857336434883054463	3627	
1	C10H12O2	[M + H]+	C10H13O2+	Terpenoids	0.743	Monoterpenoids	0.472	Menthane monoterpenoids	0.164	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbonyl compounds	0.945	Ketones	0.529	Ketones	0.529	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.091	280	4.665	857337551564847959	857336435164072840	857336435164072839	3644	
1	C10H16O4	[M - H2O + H]+	C10H15O3+	Fatty acids	0.967	Fatty Acids and Conjugates	0.357	Macrolide lactones	0.423	Lipids and lipid-like molecules	0.569	Fatty Acyls	0.638					Fatty Acyls	0.638	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.102	280	4.668	857337601565145976	857336435310873484	857336435310873483	3672	
1	C13H22N4O3	[M + H3N + H]+	C13H26N5O3+	Alkaloids	0.370	Small peptides	0.566	Purine alkaloids	0.207	Organoheterocyclic compounds	0.873	Imidazopyrimidines	0.736	Purines and purine derivatives	0.808			Purines and purine derivatives	0.808	Organic compounds; Organoheterocyclic compounds; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Monoalkylamines; Ureas; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	300.202	281	4.680	857337594464189294	857336435432508304	857336435428313999	3697	
